Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
11,2.4656759325304396,0.0,0.75,0.44563844305834177,0.42148670726993054,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,1.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.16052445074415309,0.8333333333333333,0.0,0.05736301369863012,0.17021276595744686,1.0,1.0,1.0,1.0,0.4298378473389533,0.0,0.0,0.4018019472209433,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,1.0,0.0,0.2,0.4,0.4018691588785047,0.3333333333333333,0.25,0.27080394922425954,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909093,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
12,2.545633203351453,0.2352941176470588,0.75,0.5175033420618727,0.4337463155279632,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.8888888888888888,0.5,0.007352941176470587,0.016393442622950817,1.0,0.0,0.30000000000000004,0.4,1.0,0.17875,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.17682494684620834,0.8333333333333333,0.0,0.07577054794520548,0.19230769230769232,1.0,1.0,1.0,1.0,0.4782724747997293,0.5530266343825666,0.0,0.6862416243752785,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.8,1.0,0.009345794392523364,1.0,0.75,0.5190409026798307,0.6666666666666666,1.0,1.0,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0
13,2.4746516278832043,0.0,0.75,0.4403125963841563,0.4501731759854718,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,1.0,0.0,0.6000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.13058114812189936,0.8333333333333333,0.0,0.07491438356164383,0.14926350245499184,1.0,0.5,1.0,1.0,0.3801359236917197,0.0,0.0,0.35534179992186843,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.4299065420560748,0.3333333333333333,0.25,0.2482369534555713,0.6666666666666666,1.0,1.0,0.16336056009334887,0.0,0.0,0.0,0.3666666666666665,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
14,2.5289839457865013,0.0,0.75,0.5427499408524292,0.41166833600339137,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470587,0.016393442622950817,0.0,0.0,1.0,1.0,1.0,0.19125,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.6395547945205479,0.2445171849427169,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.75,0.5923836389280677,0.6666666666666666,1.0,1.0,0.18669778296382727,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.0
15,2.481902231400466,0.0,0.75,0.4403125963841563,0.4165315764711991,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.3636363636363637,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,1.0,0.0,0.4,0.30000000000000004,0.5,0.1325,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.1298724309000709,0.8333333333333333,0.0,0.2226027397260274,0.20507364975450085,1.0,0.5,1.0,1.0,0.5003475356023279,0.0,0.0,0.4677126859275447,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.4,0.8,0.44859813084112143,0.6666666666666666,0.25,0.2482369534555713,0.6666666666666666,1.0,1.0,0.0,0.3893967093235832,0.31884057971014496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3636363636363637,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
16,2.4672989739557343,0.14705882352941174,0.25,0.3284263672070855,0.30320468089956243,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.13636363636363635,0.4,1.0,0.75,0.4,0.6666666666666665,0.875,0.5735294117647058,0.11475409836065575,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3561643835616438,0.13617021276595745,1.0,1.0,1.0,0.6666666666666666,0.3552695235828791,0.0,0.0,0.3320972949394383,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.25,1.0,0.0,0.2,0.4,0.14953271028037382,0.3333333333333333,0.5,0.4062059238363893,0.6666666666666666,1.0,1.0,0.05600933488914819,0.20475319926873856,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
17,2.4775212434332223,0.0,0.75,0.4403125963841563,0.4222018638699322,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3636363636363637,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.75,0.29411764705882354,0.6721311475409837,0.0,0.0,0.2,0.1,0.5,0.1125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.10240963855421686,0.8333333333333333,0.0,0.1823630136986301,0.16432078559738136,1.0,1.0,1.0,1.0,0.4165061353428521,0.0,0.0,0.38933978765778576,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3333333333333333,0.6000000000000001,0.8,0.37383177570093457,1.0,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.04516129032258065,0.1818181818181818,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
18,2.434276727365553,0.4117647058823529,0.75,0.4560656102716869,0.4142057676650332,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.5,0.6000000000000001,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5131166042920969,0.0,0.0,0.4796489002360565,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.2,0.3644859813084112,0.3333333333333333,0.5,0.3638928067700987,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.03225806451612903,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
19,2.4829597125018665,0.0,0.75,0.4238592228593645,0.4608487706223926,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.029411764705882363,0.0819672131147541,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,1.0,0.1144578313253012,0.8333333333333333,0.0,0.20034246575342465,0.1823240589198036,1.0,1.0,1.0,1.0,0.4558500044026062,0.0,0.0,0.4261174778897701,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.037383177570093455,0.3333333333333333,0.5,0.4062059238363893,0.6666666666666666,1.0,1.0,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
20,2.471671889783842,0.0,0.75,0.44563844305834177,0.3445615076332282,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3636363636363637,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.375,0.7377049180327869,1.0,0.0,0.8,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333333,0.0,0.2247431506849315,0.1684124386252046,1.0,0.5,1.0,1.0,0.5254688463399919,0.0,0.0,0.4911954751552141,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.75,0.0,0.2,0.8,0.4766355140186915,0.3333333333333333,0.25,0.20733427362482368,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3636363636363637,0.75,0.0,0.0,0.0,0.0,0.0
21,2.541011513059902,0.2352941176470588,0.75,0.5813411068203953,0.4681425526952935,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.007352941176470587,0.016393442622950817,0.0,0.0,1.0,1.0,0.5,0.2375,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.4957191780821917,0.18952536824877253,1.0,1.0,1.0,1.0,0.4705094671360337,0.5898305084745763,0.0,0.6940696095250574,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,0.6666666666666666,0.75,0.6015514809590973,0.6666666666666666,1.0,1.0,0.2800466744457409,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909092,0.0,1.0,1.0,0.0,0.0,0.0
22,2.47191451442482,0.14705882352941174,0.25,0.3695954190997871,0.3416665770392047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.75,0.4,0.6666666666666665,0.75,0.5661764705882353,0.9508196721311476,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2726883561643835,0.10425531914893618,1.0,1.0,1.0,0.3333333333333333,0.4538062549539186,0.0,0.0,0.4242070306985832,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.7196261682242991,0.3333333333333333,0.25,0.19746121297602254,0.6666666666666666,1.0,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
23,2.5133187258506307,0.0,0.75,0.4711754616031938,0.3941905477156497,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.044117647058823525,0.11475409836065575,1.0,0.0,1.0,1.0,0.5,0.175625,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7607020547945205,0.290834697217676,1.0,1.0,1.0,1.0,0.6363808334013008,0.0,0.0,0.5948732984257088,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,0.8,0.05607476635514018,0.6666666666666666,0.5,0.37658674188998587,0.6666666666666666,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
24,2.4659378919520143,0.588235294117647,0.25,0.2737803848303217,0.2306367409941423,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.4,1.0,1.0,0.6000000000000001,0.4444444444444445,0.75,0.22794117647058826,0.5245901639344263,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.148830616583983,0.8333333333333333,0.0,0.08561643835616438,0.17021276595744686,1.0,0.5,1.0,1.0,0.4370463196328696,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.3333333333333333,0.5,0.4033850493653032,0.6666666666666666,1.0,1.0,0.11668611435239205,0.20109689213893966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
25,2.480288325174908,0.0,0.75,0.4403125963841563,0.3615609261666343,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.875,0.3088235294117647,0.16393442622950818,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.5,0.16666666666666666,0.03330970942593905,1.0,0.4531886024423338,0.08732876712328766,0.17348608837970542,1.0,1.0,1.0,1.0,0.4370463196328696,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.3925233644859813,0.3333333333333333,0.25,0.19040902679830748,0.6666666666666666,1.0,1.0,0.4737456242707118,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3636363636363637,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
26,2.5220502001084153,0.0,0.75,0.6129361977141516,0.4683489691801405,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.014705882352941175,0.04918032786885247,0.0,0.0,1.0,1.0,1.0,0.4,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.670376712328767,0.2563011456628478,1.0,1.0,1.0,1.0,0.5928604707488017,0.0,0.0,0.5541915237383659,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.75,0.6276445698166432,0.6666666666666666,1.0,1.0,0.0,0.10237659963436928,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
